"","year","munCode","mun","totalPop","totalOldPop","births","deaths","totArea","inhabitable","kindergarten","elementary","lowerSecond","upperSecond","employed","percOldPop","birthrate","deathrate","percInhab","percEmpl","education"
"143",2020,"6205","Yamagata-ken Shinjo-shi",34432,11370,193,512,22285,9634,5,6,4,4,17274,33.0216078066914,5.60525092936803,14.8698884758364,43.2308727843841,50.1684479553903,19
"144",2020,"6206","Yamagata-ken Sagae-shi",40189,12859,268,551,13903,6969,2,10,3,2,21081,31.9963174002837,6.66849137823783,13.7102192142128,50.1258721139322,52.4546517703849,17
"145",2020,"6207","Yamagata-ken Kaminoyama-shi",29110,11386,130,460,24093,7858,0,5,3,1,14442,39.113706630024,4.46581930608038,15.8021298522844,32.6152824471838,49.611817244933,9
"146",2020,"6208","Yamagata-ken Murayama-shi",22516,8903,102,397,19698,8874,1,7,2,1,11715,39.5407710072837,4.53011192041215,17.6319062000355,45.050258909534,52.0296677917925,11
"147",2020,"6209","Yamagata-ken Nagai-shi",26543,9449,153,442,21467,7908,1,6,2,2,13659,35.5988396187319,5.76423162415703,16.6522246920092,36.8379372991103,51.4598952642881,11
"148",2020,"6210","Yamagata-ken Tendo-shi",62140,18761,467,732,11301,7534,6,12,4,2,32972,30.1915030576118,7.51528805922111,11.779851947216,66.6666666666667,53.0608303830061,24
"149",2020,"6211","Yamagata-ken Higashine-shi",47682,13441,414,554,20694,7512,2,9,6,1,25069,28.1888343609748,8.68252170630427,11.6186401577115,36.3003769208466,52.5753953273772,18
"150",2020,"6212","Yamagata-ken Obanazawa-shi",14971,6232,53,299,37253,11344,0,5,2,1,7921,41.6271458152428,3.54017767684189,19.9719457618062,30.4512388264032,52.9089573174805,8
"151",2020,"6213","Yamagata-ken Nanyo-shi",30420,10339,197,454,16052,6513,2,7,3,1,15951,33.9875082182775,6.47600262984878,14.9243918474688,40.5743832544231,52.4358974358974,13
"152",2020,"6301","Yamagata-ken Yamanobe-machi",13725,4715,55,201,6145,2805,1,3,2,1,6920,34.3533697632058,4.00728597449909,14.6448087431694,45.646867371847,50.4189435336976,7
"153",2020,"6302","Yamagata-ken Nakayama-machi",10746,3835,57,169,3115,2113,1,2,1,0,5523,35.6876977479993,5.30429927414852,15.7267820584404,67.8330658105939,51.3958682300391,4
"154",2020,"6321","Yamagata-ken Kahoku-cho",17641,6639,84,275,5245,3823,2,6,1,1,9276,37.6339209795363,4.7616348279576,15.5886854486707,72.8884652049571,52.5820531715889,10
"155",2020,"6322","Yamagata-ken Nishikawa-machi",4956,2262,18,120,39319,7327,0,1,1,0,2482,45.6416464891041,3.6319612590799,24.2130750605327,18.6347567333859,50.0807102502018,2
"156",2020,"6323","Yamagata-ken Asahi-machi",6366,2828,20,117,19681,5563,0,3,1,0,3439,44.4234998429155,3.14169022934339,18.3788878416588,28.2658401503989,54.0213634935595,4
"157",2020,"6324","Yamagata-ken Oe-machi",7646,3035,23,153,15408,3293,1,3,2,1,4036,39.6939576249019,3.0081088150667,20.0104629871828,21.3720145379024,52.7857703374313,7
"158",2020,"6341","Yamagata-ken Oishida-machi",6577,2632,19,124,7954,3783,0,3,1,0,3483,40.0182454006386,2.88885510110993,18.8535806598753,47.5609756097561,52.9572753535046,4
"159",2020,"6361","Yamagata-ken Kaneyama-machi",5071,1878,24,97,16167,3539,0,3,1,1,2746,37.0341155590613,4.73279432064682,19.1283770459475,21.8902703037051,54.151055018734,5
"160",2020,"6362","Yamagata-ken Mogami-machi",8080,3260,35,160,33037,6406,0,2,1,1,4273,40.3465346534653,4.33168316831683,19.8019801980198,19.3903804824893,52.8836633663366,4
"161",2020,"6363","Yamagata-ken Funagata-machi",5007,2103,31,112,11904,3436,0,1,1,0,2444,42.0011983223487,6.19133213501098,22.3686838426203,28.864247311828,48.8116636708608,2
"162",2020,"6364","Yamagata-ken Mamurogawa-machi",7203,3006,27,161,37422,5105,0,3,1,1,3678,41.7326114119117,3.74843815077051,22.3517978620019,13.6417080861525,51.0620574760516,5
"163",2020,"6365","Yamagata-ken Okura-mura",3028,1188,11,61,21163,3685,0,1,1,0,1652,39.2338177014531,3.63276089828269,20.1453104359313,17.4124651514436,54.557463672391,2
"164",2020,"6366","Yamagata-ken Sakegawa-mura",3902,1580,18,88,12214,4167,0,1,1,0,2180,40.4920553562276,4.61301896463352,22.5525371604305,34.1165875225151,55.8687852383393,2
"165",2020,"6367","Yamagata-ken Tozawa-mura",4199,1704,14,91,26131,4524,0,1,1,0,2173,40.5810907358895,3.33412717313646,21.671826625387,17.312770272856,51.7504167658966,2
"166",2020,"6381","Yamagata-ken Takahata-machi",22463,7597,118,312,18026,7704,1,6,1,1,12108,33.8200596536527,5.25308284734897,13.8895071896007,42.7382669477421,53.9019721319503,9
"167",2020,"6382","Yamagata-ken Kawanishi-machi",14558,5682,65,224,16660,8626,3,6,1,1,7567,39.0300865503503,4.46489902459129,15.3867289462838,51.7767106842737,51.9782937216651,11
"168",2020,"6401","Yamagata-ken Oguni-machi",7107,2882,22,123,73756,7914,0,2,2,2,3525,40.5515688757563,3.09553960883636,17.3068805403124,10.7299745105483,49.5989869143098,6
"169",2020,"6402","Yamagata-ken Shirataka-machi",12890,4990,52,240,15771,5718,0,4,1,1,6654,38.7121799844841,4.03413498836307,18.6190845616757,36.2564200114134,51.6214119472459,6
"170",2020,"6403","Yamagata-ken Iide-machi",6613,2555,37,149,32941,5450,1,4,1,0,3610,38.6360199606835,5.5950400725843,22.5313775895963,16.544731489633,54.5894450325117,6
"171",2020,"6426","Yamagata-ken Mikawa-machi",7601,2664,56,123,3322,3322,1,3,1,0,3902,35.0480199973688,7.36745165109854,16.1820813050914,100,51.3353506117616,5
"172",2020,"6428","Yamagata-ken Shonai-machi",20151,7578,86,328,24917,11022,5,5,2,1,10750,37.6060741402412,4.26777827403107,16.2771078358394,44.2348597343179,53.3472284253883,13
"173",2020,"6461","Yamagata-ken Yuza-machi",13032,5507,55,241,20839,9735,0,5,1,1,6728,42.2575199508901,4.22038060159607,18.4929404542664,46.7152934401843,51.6267648864334,7
"174",2020,"7201","Fukushima-ken Fukushima-shi",282693,84304,1803,3302,76772,27517,29,50,23,15,130741,29.8217500963943,6.37794356421984,11.6805156123427,35.8424946595113,46.2484037454058,117
"175",2020,"7202","Fukushima-ken Aizuwakamatsu-shi",117376,36307,797,1537,38297,14602,2,20,13,9,55742,30.93221782988,6.79014449291167,13.0946701199564,38.1283129226832,47.4901172300981,44
"176",2020,"7203","Fukushima-ken Koriyama-shi",327692,86479,2301,3499,75720,33734,31,52,26,14,152474,26.3903299439718,7.02183757919022,10.6777095565348,44.5509772847332,46.5296681029747,123
"177",2020,"7204","Fukushima-ken Iwaki-shi",332931,102319,1935,4208,123226,35165,42,66,42,20,147912,30.7327944829409,5.81201510222839,12.6392555814869,28.5369970623083,44.4272236589564,170
"178",2020,"7205","Fukushima-ken Shirakawa-shi",59491,17546,352,644,30532,13258,10,15,8,4,29014,29.4935368375048,5.91686137398934,10.8251668319578,43.4232935936067,48.7704022457178,37
"179",2020,"7207","Fukushima-ken Sukagawa-shi",74992,21188,507,860,27943,16025,7,17,10,4,36594,28.2536803925752,6.76072114358865,11.4678899082569,57.3488888093619,48.7972050352038,38
"180",2020,"7208","Fukushima-ken Kitakata-shi",44760,16479,241,804,55463,17756,4,17,7,4,22149,36.8163538873995,5.38427167113494,17.9624664879357,32.014135549826,49.4839142091153,32
"181",2020,"7209","Fukushima-ken Soma-shi",34865,10792,223,456,19779,9099,9,9,4,2,17146,30.9536784741144,6.39609923992543,13.0790190735695,46.0033368724405,49.1782589989961,24
"182",2020,"7210","Fukushima-ken Nihonmatsu-shi",53557,18406,320,693,34442,19077,13,16,7,3,27361,34.3671228784286,5.9749425845361,12.939485034636,55.3887695255792,51.0876262673413,39
"183",2020,"7211","Fukushima-ken Tamura-shi",35169,12609,174,562,45833,15507,9,11,6,1,18168,35.8525974579886,4.94753902584663,15.979982370838,33.8337006087317,51.6591316215986,27
"184",2020,"7212","Fukushima-ken Minamisoma-shi",59005,20796,312,911,39858,18088,15,15,6,3,26786,35.2444708075587,5.28768748411152,15.4393695449538,45.3811029153495,45.396152868401,39
"185",2020,"7213","Fukushima-ken Date-shi",58240,21008,277,928,26512,13287,7,14,6,3,29475,36.0714285714286,4.75618131868132,15.9340659340659,50.1169281834641,50.6095467032967,30
"186",2020,"7214","Fukushima-ken Motomiya-shi",30236,8579,190,369,8802,6095,6,7,3,1,15237,28.3734620981611,6.28389998677074,12.2039952374653,69.2456259940923,50.3935705781188,17
"187",2020,"7301","Fukushima-ken Kori-machi",11459,4347,49,213,4297,2473,1,4,1,0,5760,37.9352474037874,4.27611484422724,18.5880094249062,57.5517803118455,50.2661663321407,6
"188",2020,"7303","Fukushima-ken Kunimi-machi",8639,3642,28,134,3795,2348,1,1,1,0,4263,42.1576571362426,3.24111586989235,15.5110545201991,61.870882740448,49.345989119111,3
"189",2020,"7308","Fukushima-ken Kawamata-machi",12170,5096,40,252,12770,3752,5,6,2,1,5628,41.873459326212,3.28677074774034,20.7066557107642,29.38136256852,46.2448644207067,14
"190",2020,"7322","Fukushima-ken Otama-mura",8900,2455,77,101,7944,3075,2,2,1,0,4650,27.5842696629213,8.65168539325843,11.3483146067416,38.7084592145015,52.247191011236,5
"191",2020,"7342","Fukushima-ken Kagamiishi-machi",12318,3441,77,132,3130,2786,2,2,1,1,6099,27.9347296639065,6.25101477512583,10.7160253287871,89.0095846645367,49.5129079396006,6
"192",2020,"7344","Fukushima-ken Tenei-mura",5194,1916,25,84,22552,3761,2,4,2,0,2752,36.8887177512514,4.81324605313824,16.1725067385445,16.6770131252217,52.9842125529457,8
"193",2020,"7362","Fukushima-ken Shimogo-machi",5264,2360,17,116,31704,4362,0,3,1,0,2659,44.8328267477204,3.22948328267477,22.0364741641337,13.7585162755488,50.5129179331307,4
"194",2020,"7364","Fukushima-ken Hinoemata-mura",504,194,1,6,39046,5247,0,1,1,0,293,38.4920634920635,1.98412698412698,11.9047619047619,13.4379962095989,58.1349206349206,2
"195",2020,"7367","Fukushima-ken Tadami-machi",4044,1907,26,75,74756,17158,0,3,1,1,2051,47.1562809099901,6.42927794263106,18.5459940652819,22.9520038525336,50.7171117705242,5
"196",2020,"7368","Fukushima-ken Minamiaizu-machi",14451,6048,55,277,88647,7981,2,7,4,2,7310,41.8517749636703,3.80596498512214,19.1682236523424,9.00312475323474,50.5847346204415,15
"197",2020,"7402","Fukushima-ken Kitashiobara-mura",2556,948,11,39,23408,2595,2,2,2,0,1506,37.0892018779343,4.30359937402191,15.2582159624413,11.085953520164,58.9201877934272,6
"198",2020,"7405","Fukushima-ken Nishiaizu-machi",5770,2718,20,132,29818,4808,0,1,1,1,2917,47.105719237435,3.46620450606586,22.8769497400347,16.1244885639547,50.5545927209705,3
"199",2020,"7407","Fukushima-ken Bandai-machi",3322,1246,28,37,5977,2125,1,2,1,0,1632,37.5075255869958,8.42865743527995,11.1378687537628,35.552952986448,49.1270319084889,4
"200",2020,"7408","Fukushima-ken Inawashiro-machi",13552,5360,52,243,39485,7335,0,6,3,1,6713,39.5513577331759,3.8370720188902,17.93093270366,18.5766746865898,49.5351239669421,10
"201",2020,"7421","Fukushima-ken Aizubange-machi",15068,5522,73,256,9159,6140,2,2,1,2,8034,36.6471993628882,4.84470400849482,16.9896469338997,67.0378862321214,53.3182904167773,7
"202",2020,"7422","Fukushima-ken Yugawa-mura",3081,1066,17,37,1637,1637,1,2,1,0,1650,34.5991561181435,5.51768906199286,12.009087958455,100,53.554040895813,4
"203",2020,"7423","Fukushima-ken Yanaizu-machi",3081,1397,13,66,17582,2202,0,2,1,0,1552,45.3424212917884,4.21940928270042,21.4216163583252,12.5241724490957,50.3732554365466,3
"204",2020,"7444","Fukushima-ken Mishima-machi",1452,783,3,44,9081,1159,0,1,1,0,623,53.9256198347107,2.06611570247934,30.3030303030303,12.7629115736152,42.9063360881543,2
"205",2020,"7445","Fukushima-ken Kaneyama-machi",1862,1134,4,78,29392,7582,0,2,1,1,766,60.9022556390977,2.14822771213749,41.890440386681,25.7961350027218,41.1385606874329,4
"206",2020,"7446","Fukushima-ken Showa-mura",1246,693,6,26,20946,1928,0,1,1,0,574,55.6179775280899,4.81540930979133,20.8667736757624,9.20462140742863,46.0674157303371,2
"207",2020,"7447","Fukushima-ken Aizumisato-machi",19014,7528,76,338,27633,7416,1,4,3,1,9738,39.5918796676133,3.99705480172504,17.7763753024088,26.8374769297579,51.2148942884191,9
"208",2020,"7461","Fukushima-ken Nishigo-mura",20808,5185,137,229,19206,5651,2,5,3,0,10206,24.9183006535948,6.5840061514802,11.0053825451749,29.4230969488701,49.0484429065744,10
"209",2020,"7464","Fukushima-ken Izumizaki-mura",6213,1986,28,97,3543,2466,1,2,1,0,2891,31.9652341863834,4.50667954289393,15.6124255593111,69.6020321761219,46.5314662803798,4
"210",2020,"7465","Fukushima-ken Nakajima-mura",4885,1479,24,59,1892,1570,1,2,1,0,2818,30.2763561924258,4.91299897645855,12.0777891504606,82.9809725158562,57.6867963152508,4
"211",2020,"7466","Fukushima-ken Yabuki-machi",17287,5429,110,242,6040,4936,4,4,1,1,8249,31.4051020998438,6.36316307051542,13.9989587551339,81.7218543046358,47.7179383351652,10
"212",2020,"7481","Fukushima-ken Tanagura-machi",13343,4258,70,181,15993,4076,4,5,1,1,6670,31.9118638986735,5.24619650753204,13.56516525519,25.4861501907084,49.988758150341,11
"213",2020,"7482","Fukushima-ken Yamatsuri-machi",5392,2126,25,94,11827,2425,1,1,1,0,2764,39.4287833827893,4.63649851632047,17.433234421365,20.5039316817452,51.2611275964392,3
"214",2020,"7483","Fukushima-ken Hanawa-machi",8302,3196,47,142,21141,3966,2,2,1,1,4386,38.4967477716213,5.66128643700313,17.1043122139244,18.7597559245069,52.8306432185016,6
"215",2020,"7484","Fukushima-ken Samegawa-mura",3049,1221,15,53,13134,3093,0,1,1,1,1699,40.045916693998,4.91964578550344,17.3827484421122,23.5495660118776,55.723187930469,3
"216",2020,"7501","Fukushima-ken Ishikawa-machi",14644,5430,63,201,11571,5648,0,3,2,2,7403,37.0800327779295,4.30210325047801,13.7257579896203,48.8116843833722,50.5531275607757,7
"217",2020,"7502","Fukushima-ken Tamakawa-mura",6392,2024,38,74,4667,2547,0,2,1,0,3396,31.6645807259074,5.94493116395494,11.5769712140175,54.5746732376259,53.1289111389236,3
"218",2020,"7503","Fukushima-ken Hirata-mura",5826,2057,16,87,9342,3502,0,2,1,0,3279,35.3072433916924,2.74630964641263,14.9330587023687,37.4866195675444,56.2821833161689,3
"219",2020,"7504","Fukushima-ken Asakawa-machi",6036,2055,31,100,3743,2168,1,1,1,0,3129,34.0457256461233,5.13585155732273,16.5672630881378,57.921453379642,51.8389662027833,3
"220",2020,"7505","Fukushima-ken Furudono-machi",4825,1893,17,79,16329,2935,0,1,1,0,2529,39.2331606217617,3.52331606217617,16.3730569948187,17.9741564088432,52.4145077720207,2
"221",2020,"7521","Fukushima-ken Miharu-machi",17018,5882,87,226,7276,4936,2,6,2,1,8720,34.5634034551651,5.11223410506522,13.2800564108591,67.8394722374931,51.2398636737572,11
"222",2020,"7522","Fukushima-ken Ono-machi",9471,3384,39,157,12518,3902,1,1,1,1,4785,35.7301235350016,4.11783338612607,16.5769190159434,31.1711135964212,50.5226480836237,4
"223",2020,"7541","Fukushima-ken Hirono-machi",5412,1558,17,66,5869,1478,0,1,2,1,2686,28.7878787878788,3.14116777531412,12.1951219512195,25.183165786335,49.630450849963,4
"224",2020,"7542","Fukushima-ken Naraha-machi",3710,1388,37,89,10364,2612,0,2,1,0,1680,37.4123989218329,9.97304582210243,23.989218328841,25.2026244693169,45.2830188679245,3
"225",2020,"7544","Fukushima-ken Kawauchi-mura",2044,974,12,70,19735,2419,0,1,1,0,914,47.6516634050881,5.87084148727984,34.2465753424658,12.2574106916646,44.7162426614481,2
"226",2020,"7561","Fukushima-ken Shinchi-machi",7905,2597,46,119,4670,3050,0,3,1,1,3960,32.8526249209361,5.8191018342821,15.0537634408602,65.3104925053533,50.0948766603416,5
"227",2020,"8201","Ibaraki-ken Mito-shi",270685,70922,1969,2961,21732,18258,31,35,18,15,126968,26.2009346657554,7.27413783549144,10.9389142361047,84.0143567090006,46.9061824630105,99
"228",2020,"8202","Ibaraki-ken Hitachi-shi",174508,56525,904,2171,22586,10435,20,26,17,8,74594,32.3910651660669,5.18027826804502,12.4406903981479,46.2011865757549,42.7453182662113,71
"229",2020,"8203","Ibaraki-ken Tsuchiura-shi",142074,40903,792,1650,12289,9863,13,15,8,8,64518,28.7899263763954,5.57455973647536,11.613666117657,80.2587680039059,45.4115460956966,44
"230",2020,"8204","Ibaraki-ken Koga-shi",139344,39691,857,1527,12358,11474,8,23,9,5,68291,28.4841830290504,6.15024687105293,10.9584912159835,92.8467389545234,49.0089275462166,45
"231",2020,"8205","Ibaraki-ken Ishioka-shi",73061,23972,402,986,21553,12600,6,19,6,4,33775,32.8109388045606,5.502251543231,13.4955721930989,58.4605391360831,46.2284939981659,35
"232",2020,"8207","Ibaraki-ken Yuki-shi",50645,15388,265,606,6576,6340,3,9,3,3,25129,30.3840458090631,5.23250074044822,11.9656432026854,96.4111922141119,49.6179287195182,18
"233",2020,"8208","Ibaraki-ken Ryugasaki-shi",76420,22113,359,758,7859,6884,4,11,7,4,34124,28.936142371107,4.69772310913373,9.91886940591468,87.5938414556559,44.6532321381837,26
"234",2020,"8210","Ibaraki-ken Shimotsuma-shi",42521,12043,248,488,8088,7705,9,9,3,2,21599,28.3224759530585,5.83241221984431,11.4766821100162,95.2645895153314,50.7960772324263,23
"235",2020,"8211","Ibaraki-ken Joso-shi",60834,18316,273,690,12364,11762,6,14,5,3,30681,30.1081631982115,4.48762205345695,11.3423414537923,95.1310255580718,50.4339678469277,28
"236",2020,"8212","Ibaraki-ken Hitachiota-shi",48602,18808,212,771,37199,12440,4,12,8,4,23495,38.6979959672441,4.36196041315172,15.8635447100942,33.4417591870749,48.3416320316036,28
"237",2020,"8214","Ibaraki-ken Takahagi-shi",27699,9900,150,413,19358,3908,4,4,3,2,12309,35.7413625040615,5.41535795516084,14.9102855698762,20.1880359541275,44.4384273800498,13
"238",2020,"8215","Ibaraki-ken Kitaibaraki-shi",41801,14335,203,637,18679,5952,4,11,5,1,19821,34.2934379560298,4.85634314968541,15.2388698834956,31.8646608490819,47.4175258965097,21
"239",2020,"8216","Ibaraki-ken Kasama-shi",73173,23420,405,1029,24040,13993,5,10,5,2,35191,32.0063411367581,5.53482842031897,14.0625640605141,58.2071547420965,48.0928757875173,22
"240",2020,"8217","Ibaraki-ken Toride-shi",104524,36052,554,1228,6994,6795,6,15,8,7,45276,34.4916000153075,5.30021813172094,11.7484979526233,97.1547040320275,43.3163675328154,36
"241",2020,"8219","Ibaraki-ken Ushiku-shi",84651,24561,511,738,5892,4798,5,7,6,3,37631,29.0144239288372,6.0365500702886,8.71814863380232,81.4324507807196,44.4542887857202,21
"242",2020,"8220","Ibaraki-ken Tsukuba-shi",241656,45697,2133,1733,28372,24337,26,29,13,6,114767,18.9099380938193,8.82659648425862,7.17135101135498,85.7782320597773,47.4918892971828,74
"243",2020,"8221","Ibaraki-ken Hitachinaka-shi",156581,40234,1050,1436,9997,9464,11,20,9,5,73513,25.6953270192424,6.70579444504761,9.17097221246511,94.6684005201561,46.9488635275033,45
"244",2020,"8222","Ibaraki-ken Kashima-shi",66950,20737,449,779,10602,7978,4,12,7,4,29281,30.9738610903659,6.70649738610904,11.6355489171023,75.249952839087,43.7356235997013,27
"245",2020,"8223","Ibaraki-ken Itako-shi",27604,9078,148,338,7140,5012,0,6,4,1,13027,32.8865381828721,5.36154180553543,12.2446022315606,70.1960784313725,47.1924358788581,11
"246",2020,"8224","Ibaraki-ken Moriya-shi",68421,15847,557,455,3571,3364,5,10,4,1,31791,23.1610178161676,8.14077549290423,6.65000511538855,94.2033043965276,46.4638049721577,20
"247",2020,"8225","Ibaraki-ken Hitachiomiya-shi",39267,14627,161,649,34845,13303,3,11,4,2,18886,37.2501082333766,4.10013497338732,16.527873277816,38.1776438513417,48.096365905213,20
"248",2020,"8226","Ibaraki-ken Naka-shi",53502,17194,302,605,9782,8194,3,9,5,2,25507,32.1371163694815,5.64464879817577,11.3079884864117,83.7661010018401,47.674853276513,19
"249",2020,"8227","Ibaraki-ken Chikusei-shi",100753,32004,552,1235,20530,19234,4,20,8,4,48667,31.7648109733705,5.47874504977519,12.2576995225949,93.6872868972236,48.3032763292408,36
"250",2020,"8228","Ibaraki-ken Bando-shi",52265,15772,251,639,12303,11129,2,13,4,3,27733,30.1769826843968,4.80244905768679,12.2261551707644,90.4576119645615,53.0622787716445,22
"251",2020,"8229","Ibaraki-ken Inashiki-shi",39039,14329,133,625,20581,16116,4,10,4,1,19362,36.7043213197059,3.40684956069571,16.0096313942468,78.3052329818765,49.596557288865,19
"252",2020,"8230","Ibaraki-ken Kasumigaura-shi",40087,12779,203,538,15660,9089,1,9,4,1,20455,31.8781649911443,5.06398583081797,13.4208097388181,58.0395913154534,51.0265173248185,15
"253",2020,"8231","Ibaraki-ken Sakuragawa-shi",39122,13423,164,558,18006,10610,1,9,4,3,19341,34.310618066561,4.19201472317366,14.2630744849445,58.9248028434966,49.4376565615255,17
"254",2020,"8232","Ibaraki-ken Kamisu-shi",95454,22162,761,895,14697,13952,4,14,8,3,46715,23.2174660045676,7.97242650910386,9.37624405472793,94.9309382867252,48.9398034655436,29
"255",2020,"8233","Ibaraki-ken Namegata-shi",32185,11604,157,572,22248,13101,3,4,3,2,17584,36.0540624514525,4.8780487804878,17.7722541556626,58.88619201726,54.6341463414634,12
"256",2020,"8234","Ibaraki-ken Hokota-shi",45953,15454,234,632,20760,15160,4,10,5,2,24004,33.6300132744326,5.09215938023633,13.7531825996126,73.0250481695568,52.2359802406807,21
