YEAR Code,YEAR,AREA Code,AREA,/ITEMS,A1101_Total population (Both sexes)[person],Annotation,A1303_Total population (65 and over)[person],Annotation,A4101_Number of live births[person],Annotation,A4200_Number of deaths[person],Annotation,A5103_Number of in-migrants from other municipalities[person],Annotation,A5104_Number of out-migrants to other municipalities[person],Annotation,B1102_Total land area (Incl. the northern territories and Takeshima)[ha],Annotation,B1103_Inhabitable area[ha],Annotation,"C210710_Number of establishments (Electricity, gas, heat supply and water)[number of establishments]",Annotation,C210712_Number of establishments (Transport and postal activities)[number of establishments],Annotation,C210713_Number of establishments (Wholesale and retail trade)[number of establishments],Annotation,C3109_Area of abandoned cropland[ha],Annotation,D320303_Total welfare expenditure (Municipality)[thousand yen],Annotation,E1101_Number of kindergartens[number of kindergartens],Annotation,E2101_Number of elementary schools[number of schools],Annotation,E3101_Number of lower secondary schools[number of schools],Annotation,E4101_Number of upper secondary schools[number of schools],Annotation,F1102_(Population census) Number of employed persons[person],Annotation,"I1101_Life expectancy (0 years old, Male)[years]",Annotation,"I1102_Life expectancy (0 years old, Female)[years]",Annotation,I5101_Number of hospitals[number of hospitals],Annotation,I5102_Number of general clinics[number of clinics],Annotation,I5103_Number of dental clinics[number of clinics],Annotation,J2301_Number of welfare institutions for the aged (Questionnaire about details)[number of establishments],Annotation,K4201_Number of recognitions of criminal offenses[number of cases],Annotation
2020100000,2020,01423,Hokkaido Nanporo-cho,,"7,319",,"2,555",,36,,90,,284,,262,,"8,136",,"7,994",,***,,***,,***,,***,,***,,1,,1,,1,,1,,"3,742",,***,,***,,1,,2,,5,,***,,***,
2020100000,2020,01424,Hokkaido Naie-cho,,"5,120",,"2,189",,21,,85,,152,,190,,"8,819",,"3,933",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"2,440",,***,,***,,1,,3,,3,,***,,***,
2020100000,2020,01425,Hokkaido Kamisunagawa-cho,,"2,841",,"1,458",,11,,69,,70,,91,,"3,998",,544,,***,,***,,***,,***,,***,,0,,1,,1,,0,,"1,042",,***,,***,,0,,3,,1,,***,,***,
2020100000,2020,01427,Hokkaido Yuni-cho,,"4,822",,"2,044",,16,,83,,122,,189,,"13,374",,"8,475",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"2,597",,***,,***,,0,,5,,4,,***,,***,
2020100000,2020,01428,Hokkaido Naganuma-cho,,"10,289",,"3,969",,50,,145,,331,,371,,"16,852",,"15,002",,***,,***,,***,,***,,***,,1,,1,,1,,1,,"5,440",,***,,***,,1,,6,,4,,***,,***,
2020100000,2020,01429,Hokkaido Kuriyama-cho,,"11,272",,"4,636",,60,,183,,385,,436,,"20,393",,"9,382",,***,,***,,***,,***,,***,,0,,3,,1,,1,,"5,531",,***,,***,,1,,8,,8,,***,,***,
2020100000,2020,01430,Hokkaido Tsukigata-cho,,"3,691",,"1,376",,12,,69,,217,,200,,"15,040",,"6,093",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"1,522",,***,,***,,1,,4,,2,,***,,***,
2020100000,2020,01431,Hokkaido Urausu-cho,,"1,732",,777,,7,,30,,53,,70,,"10,183",,"5,263",,***,,***,,***,,***,,***,,0,,1,,1,,0,,905,,***,,***,,0,,3,,1,,***,,***,
2020100000,2020,01432,Hokkaido Shintotsukawa-cho,,"6,484",,"2,666",,27,,95,,244,,164,,"49,547",,"11,171",,***,,***,,***,,***,,***,,1,,1,,1,,1,,"3,059",,***,,***,,1,,2,,3,,***,,***,
2020100000,2020,01433,Hokkaido Moseushi-cho,,"2,693",,"1,269",,7,,56,,45,,69,,"4,864",,"4,861",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"1,332",,***,,***,,0,,1,,2,,***,,***,
2020100000,2020,01434,Hokkaido Chippubetsu-cho,,"2,329",,985,,14,,37,,67,,79,,"4,718",,"4,428",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"1,167",,***,,***,,0,,2,,1,,***,,***,
2020100000,2020,01436,Hokkaido Uryu-cho,,"2,389",,"1,009",,4,,44,,53,,77,,"19,115",,"7,051",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"1,167",,***,,***,,1,,1,,1,,***,,***,
2020100000,2020,01437,Hokkaido Hokuryu-cho,,"1,724",,775,,11,,40,,41,,49,,"15,870",,"5,644",,***,,***,,***,,***,,***,,0,,1,,1,,0,,895,,***,,***,,0,,2,,1,,***,,***,
2020100000,2020,01438,Hokkaido Numata-cho,,"2,909",,"1,240",,14,,41,,114,,123,,"28,335",,"7,815",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"1,575",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01452,Hokkaido Takasu-cho,,"6,567",,"2,272",,30,,78,,206,,204,,"13,942",,"7,523",,***,,***,,***,,***,,***,,0,,2,,1,,1,,"3,159",,***,,***,,0,,2,,2,,***,,***,
2020100000,2020,01453,Hokkaido Higashikagura-cho,,"10,127",,"2,929",,46,,119,,335,,352,,"6,850",,"5,403",,***,,***,,***,,***,,***,,2,,4,,1,,0,,"4,841",,***,,***,,1,,3,,4,,***,,***,
2020100000,2020,01454,Hokkaido Tohma-cho,,"6,319",,"2,659",,30,,97,,233,,193,,"20,490",,"7,085",,***,,***,,***,,***,,***,,1,,2,,1,,0,,"3,196",,***,,***,,0,,4,,2,,***,,***,
2020100000,2020,01455,Hokkaido Pippu-cho,,"3,520",,"1,461",,13,,47,,79,,111,,"8,690",,"4,253",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"1,820",,***,,***,,0,,4,,1,,***,,***,
2020100000,2020,01456,Hokkaido Aibetsu-cho,,"2,605",,"1,206",,7,,48,,72,,138,,"25,013",,"4,528",,***,,***,,***,,***,,***,,1,,1,,1,,0,,"1,273",,***,,***,,0,,2,,1,,***,,***,
2020100000,2020,01457,Hokkaido Kamikawa-cho,,"3,500",,"1,550",,17,,43,,140,,196,,"104,947",,"15,797",,***,,***,,***,,***,,***,,2,,1,,1,,1,,"1,776",,***,,***,,0,,3,,3,,***,,***,
2020100000,2020,01458,Hokkaido Higashikawa-cho,,"8,314",,"2,759",,40,,103,,448,,364,,"24,730",,"7,921",,***,,***,,***,,***,,***,,1,,4,,1,,1,,"4,151",,***,,***,,0,,3,,3,,***,,***,
2020100000,2020,01459,Hokkaido Biei-cho,,"9,668",,"3,749",,42,,140,,288,,319,,"67,678",,"31,527",,***,,***,,***,,***,,***,,0,,7,,2,,1,,"4,891",,***,,***,,1,,3,,4,,***,,***,
2020100000,2020,01460,Hokkaido Kamifurano-cho,,"10,348",,"3,314",,64,,111,,510,,625,,"23,710",,"11,942",,***,,***,,***,,***,,***,,0,,3,,1,,1,,"5,617",,***,,***,,1,,4,,6,,***,,***,
2020100000,2020,01461,Hokkaido Nakafurano-cho,,"4,733",,"1,731",,24,,81,,173,,195,,"10,865",,"6,674",,***,,***,,***,,***,,***,,0,,4,,1,,0,,"2,481",,***,,***,,1,,1,,2,,***,,***,
2020100000,2020,01462,Hokkaido Minamifurano-cho,,"2,376",,766,,10,,46,,98,,115,,"66,554",,"9,841",,***,,***,,***,,***,,***,,0,,2,,1,,1,,"1,277",,***,,***,,0,,6,,1,,***,,***,
2020100000,2020,01463,Hokkaido Shimukappu-mura,,"1,306",,305,,9,,10,,199,,262,,"57,141",,"5,007",,***,,***,,***,,***,,***,,0,,1,,1,,0,,875,,***,,***,,0,,2,,3,,***,,***,
2020100000,2020,01464,Hokkaido Wassamu-cho,,"3,192",,"1,414",,13,,51,,66,,82,,"22,511",,"8,139",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"1,659",,***,,***,,1,,4,,2,,***,,***,
2020100000,2020,01465,Hokkaido Kembuchi-cho,,"2,926",,"1,196",,16,,38,,75,,106,,"13,099",,"9,294",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"1,621",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01468,Hokkaido Shimokawa-cho,,"3,126",,"1,257",,17,,60,,114,,136,,"64,420",,"8,950",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"1,547",,***,,***,,1,,1,,1,,***,,***,
2020100000,2020,01469,Hokkaido Bifuka-cho,,"4,145",,"1,699",,15,,64,,187,,270,,"67,209",,"9,401",,***,,***,,***,,***,,***,,0,,2,,2,,1,,"2,095",,***,,***,,1,,4,,1,,***,,***,
2020100000,2020,01470,Hokkaido Otoineppu-mura,,706,,208,,7,,8,,84,,112,,"27,563",,"3,871",,***,,***,,***,,***,,***,,1,,1,,1,,1,,348,,***,,***,,0,,1,,0,,***,,***,
2020100000,2020,01471,Hokkaido Nakagawa-cho,,"1,528",,593,,5,,25,,51,,82,,"59,474",,"8,328",,***,,***,,***,,***,,***,,0,,1,,1,,0,,854,,***,,***,,0,,2,,1,,***,,***,
2020100000,2020,01472,Hokkaido Horokanai-cho,,"1,370",,559,,4,,27,,46,,82,,"76,704",,"13,178",,***,,***,,***,,***,,***,,0,,2,,1,,1,,731,,***,,***,,0,,5,,1,,***,,***,
2020100000,2020,01481,Hokkaido Mashike-cho,,"3,908",,"1,728",,21,,89,,85,,118,,"36,971",,"4,787",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"1,963",,***,,***,,0,,5,,1,,***,,***,
2020100000,2020,01482,Hokkaido Obira-cho,,"2,994",,"1,201",,13,,53,,50,,98,,"62,722",,"7,665",,***,,***,,***,,***,,***,,2,,2,,1,,0,,"1,594",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01483,Hokkaido Tomamae-cho,,"2,936",,"1,186",,9,,52,,84,,92,,"45,460",,"9,054",,***,,***,,***,,***,,***,,0,,2,,2,,1,,"1,544",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01484,Hokkaido Haboro-cho,,"6,548",,"2,832",,26,,91,,183,,257,,"47,265",,"8,934",,***,,***,,***,,***,,***,,1,,3,,3,,2,,"3,335",,***,,***,,2,,4,,3,,***,,***,
2020100000,2020,01485,Hokkaido Shosambetsu-mura,,"1,080",,421,,7,,17,,46,,63,,"27,952",,"5,012",,***,,***,,***,,***,,***,,0,,1,,1,,0,,593,,***,,***,,0,,4,,1,,***,,***,
2020100000,2020,01486,Hokkaido Embetsu-cho,,"2,520",,"1,034",,9,,59,,88,,122,,"59,080",,"9,714",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"1,384",,***,,***,,1,,1,,1,,***,,***,
2020100000,2020,01487,Hokkaido Teshio-cho,,"2,950",,"1,097",,12,,31,,158,,174,,"35,356",,"15,028",,***,,***,,***,,***,,***,,0,,2,,1,,1,,"1,664",,***,,***,,1,,1,,2,,***,,***,
2020100000,2020,01511,Hokkaido Sarufutsu-mura,,"2,611",,615,,20,,33,,108,,135,,"58,999",,"12,746",,***,,***,,***,,***,,***,,0,,4,,1,,0,,"1,575",,***,,***,,1,,3,,1,,***,,***,
2020100000,2020,01512,Hokkaido Hamatombetsu-cho,,"3,448",,"1,293",,15,,47,,183,,191,,"40,164",,"8,371",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"1,872",,***,,***,,1,,2,,2,,***,,***,
2020100000,2020,01513,Hokkaido Nakatombetsu-cho,,"1,637",,655,,11,,31,,69,,73,,"39,851",,"6,519",,***,,***,,***,,***,,***,,0,,1,,1,,0,,882,,***,,***,,1,,3,,1,,***,,***,
2020100000,2020,01514,Hokkaido Esashi-cho,,"7,565",,"2,696",,44,,127,,242,,310,,"111,593",,"21,365",,***,,***,,***,,***,,***,,1,,8,,3,,1,,"4,196",,***,,***,,1,,4,,4,,***,,***,
2020100000,2020,01516,Hokkaido Toyotomi-cho,,"3,974",,"1,357",,23,,52,,171,,208,,"52,069",,"23,912",,***,,***,,***,,***,,***,,0,,2,,2,,1,,"2,262",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01517,Hokkaido Rebun-cho,,"2,509",,910,,12,,42,,140,,162,,"8,164",,"1,632",,***,,***,,***,,***,,***,,0,,3,,2,,1,,"1,644",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01518,Hokkaido Rishiri-cho,,"2,004",,809,,9,,35,,105,,118,,"7,650",,"2,749",,***,,***,,***,,***,,***,,0,,2,,1,,1,,"1,216",,***,,***,,1,,1,,2,,***,,***,
2020100000,2020,01519,Hokkaido Rishirifuji-cho,,"2,458",,941,,14,,53,,104,,107,,"10,562",,"3,846",,***,,***,,***,,***,,***,,0,,2,,2,,0,,"1,423",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01520,Hokkaido Horonobe-cho,,"2,371",,681,,18,,35,,136,,143,,"57,410",,"13,584",,***,,***,,***,,***,,***,,0,,2,,2,,0,,"1,436",,***,,***,,0,,4,,1,,***,,***,
2020100000,2020,01543,Hokkaido Bihoro-cho,,"18,697",,"6,713",,88,,266,,651,,765,,"43,841",,"17,033",,***,,***,,***,,***,,***,,1,,3,,2,,1,,"9,597",,***,,***,,2,,10,,10,,***,,***,
2020100000,2020,01544,Hokkaido Tsubetsu-cho,,"4,373",,"1,978",,17,,79,,145,,196,,"71,680",,"10,557",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"2,060",,***,,***,,1,,1,,1,,***,,***,
2020100000,2020,01545,Hokkaido Shari-cho,,"11,418",,"3,839",,65,,140,,359,,476,,"73,713",,"30,876",,***,,***,,***,,***,,***,,0,,2,,1,,1,,"5,813",,***,,***,,1,,3,,6,,***,,***,
2020100000,2020,01546,Hokkaido Kiyosato-cho,,"3,883",,"1,484",,24,,66,,122,,136,,"40,276",,"13,220",,***,,***,,***,,***,,***,,1,,1,,1,,1,,"1,889",,***,,***,,0,,2,,2,,***,,***,
2020100000,2020,01547,Hokkaido Koshimizu-cho,,"4,623",,"1,772",,25,,90,,129,,183,,"28,689",,"14,492",,***,,***,,***,,***,,***,,1,,1,,1,,0,,"2,497",,***,,***,,1,,1,,1,,***,,***,
2020100000,2020,01549,Hokkaido Kunneppu-cho,,"4,677",,"1,828",,25,,77,,124,,157,,"19,095",,"8,507",,***,,***,,***,,***,,***,,0,,2,,1,,1,,"2,534",,***,,***,,0,,2,,2,,***,,***,
2020100000,2020,01550,Hokkaido Oketo-cho,,"2,775",,"1,244",,16,,58,,89,,116,,"52,727",,"8,168",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"1,327",,***,,***,,1,,1,,1,,***,,***,
2020100000,2020,01552,Hokkaido Saroma-cho,,"4,875",,"1,924",,25,,82,,117,,160,,"40,494",,"12,725",,***,,***,,***,,***,,***,,0,,3,,1,,1,,"2,596",,***,,***,,0,,2,,2,,***,,***,
2020100000,2020,01555,Hokkaido Engaru-cho,,"19,241",,"7,230",,93,,286,,766,,880,,"133,245",,"20,103",,***,,***,,***,,***,,***,,1,,9,,7,,1,,"8,965",,***,,***,,3,,14,,10,,***,,***,
2020100000,2020,01559,Hokkaido Yubetsu-cho,,"8,270",,"3,246",,45,,158,,262,,312,,"50,579",,"16,626",,***,,***,,***,,***,,***,,1,,5,,2,,1,,"4,398",,***,,***,,1,,3,,3,,***,,***,
2020100000,2020,01560,Hokkaido Takinoue-cho,,"2,421",,"1,084",,14,,33,,81,,131,,"76,689",,"9,569",,***,,***,,***,,***,,***,,0,,2,,1,,0,,"1,206",,***,,***,,1,,2,,1,,***,,***,
2020100000,2020,01561,Hokkaido Okoppe-cho,,"3,628",,"1,209",,28,,38,,147,,177,,"36,254",,"7,639",,***,,***,,***,,***,,***,,1,,2,,1,,1,,"1,936",,***,,***,,1,,0,,2,,***,,***,
2020100000,2020,01562,Hokkaido Nishiokoppe-mura,,"1,053",,373,,10,,26,,85,,80,,"30,808",,"3,310",,***,,***,,***,,***,,***,,0,,2,,1,,0,,557,,***,,***,,0,,2,,1,,***,,***,
2020100000,2020,01563,Hokkaido Omu-cho,,"4,199",,"1,420",,23,,67,,139,,168,,"63,689",,"15,707",,***,,***,,***,,***,,***,,0,,4,,1,,1,,"2,448",,***,,***,,1,,2,,1,,***,,***,
2020100000,2020,01564,Hokkaido Ozora-cho,,"6,775",,"2,507",,27,,120,,201,,276,,"34,366",,"19,363",,***,,***,,***,,***,,***,,2,,2,,2,,2,,"3,550",,***,,***,,1,,4,,3,,***,,***,
2020100000,2020,01571,Hokkaido Toyoura-cho,,"3,821",,"1,512",,12,,71,,140,,205,,"23,357",,"4,095",,***,,***,,***,,***,,***,,0,,4,,2,,0,,"1,815",,***,,***,,1,,5,,1,,***,,***,
2020100000,2020,01575,Hokkaido Sobetsu-cho,,"2,743",,"1,237",,8,,40,,125,,133,,"20,501",,"3,424",,***,,***,,***,,***,,***,,0,,2,,1,,1,,"1,314",,***,,***,,2,,1,,1,,***,,***,
2020100000,2020,01578,Hokkaido Shiraoi-cho,,"16,212",,"7,428",,43,,271,,529,,578,,"42,564",,"7,439",,***,,***,,***,,***,,***,,1,,4,,2,,2,,"6,558",,***,,***,,1,,6,,8,,***,,***,
2020100000,2020,01581,Hokkaido Atsuma-cho,,"4,432",,"1,613",,29,,60,,144,,190,,"40,461",,"9,908",,***,,***,,***,,***,,***,,0,,2,,2,,1,,"2,405",,***,,***,,0,,1,,2,,***,,***,
2020100000,2020,01584,Hokkaido Toyako-cho,,"8,442",,"3,679",,33,,169,,322,,359,,"18,087",,"6,103",,***,,***,,***,,***,,***,,1,,3,,2,,1,,"3,972",,***,,***,,2,,7,,4,,***,,***,
2020100000,2020,01585,Hokkaido Abira-cho,,"7,340",,"2,712",,30,,125,,311,,410,,"23,716",,"11,743",,***,,***,,***,,***,,***,,0,,4,,2,,1,,"3,786",,***,,***,,1,,4,,4,,***,,***,
2020100000,2020,01586,Hokkaido Mukawa-cho,,"7,651",,"3,122",,35,,110,,278,,369,,"71,136",,"13,896",,***,,***,,***,,***,,***,,0,,3,,2,,2,,"4,146",,***,,***,,1,,3,,4,,***,,***,
2020100000,2020,01601,Hokkaido Hidaka-cho,,"11,279",,"4,062",,65,,174,,499,,716,,"99,214",,"22,860",,***,,***,,***,,***,,***,,2,,4,,4,,2,,"6,176",,***,,***,,1,,7,,7,,***,,***,
2020100000,2020,01602,Hokkaido Biratori-cho,,"4,776",,"1,680",,20,,78,,159,,232,,"74,309",,"13,020",,***,,***,,***,,***,,***,,0,,5,,2,,1,,"2,755",,***,,***,,1,,2,,4,,***,,***,
2020100000,2020,01604,Hokkaido Niikappu-cho,,"5,309",,"1,747",,22,,83,,249,,279,,"58,581",,"14,632",,***,,***,,***,,***,,***,,0,,2,,1,,0,,"2,956",,***,,***,,0,,4,,2,,***,,***,
2020100000,2020,01607,Hokkaido Urakawa-cho,,"12,074",,"4,097",,73,,133,,598,,731,,"69,426",,"12,749",,***,,***,,***,,***,,***,,1,,4,,3,,1,,"6,409",,***,,***,,1,,8,,7,,***,,***,
2020100000,2020,01608,Hokkaido Samani-cho,,"4,043",,"1,710",,17,,73,,99,,152,,"36,430",,"3,607",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"2,145",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01609,Hokkaido Erimo-cho,,"4,374",,"1,438",,18,,78,,155,,188,,"28,400",,"3,615",,***,,***,,***,,***,,***,,1,,5,,1,,1,,"2,596",,***,,***,,0,,5,,2,,***,,***,
2020100000,2020,01610,Hokkaido Shinhidaka-cho,,"21,517",,"7,608",,125,,284,,853,,"1,060",,"114,755",,"23,211",,***,,***,,***,,***,,***,,1,,6,,3,,2,,"10,568",,***,,***,,4,,13,,10,,***,,***,
2020100000,2020,01631,Hokkaido Otofuke-cho,,"43,576",,"12,907",,245,,489,,"1,521",,"1,622",,"46,602",,"33,509",,***,,***,,***,,***,,***,,2,,12,,5,,1,,"20,853",,***,,***,,4,,18,,18,,***,,***,
2020100000,2020,01632,Hokkaido Shihoro-cho,,"5,848",,"1,938",,33,,91,,276,,233,,"25,919",,"19,812",,***,,***,,***,,***,,***,,0,,3,,1,,1,,"3,232",,***,,***,,1,,2,,3,,***,,***,
2020100000,2020,01633,Hokkaido Kamishihoro-cho,,"4,778",,"1,690",,31,,70,,296,,251,,"69,423",,"18,532",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"2,540",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01634,Hokkaido Shikaoi-cho,,"5,266",,"1,629",,27,,53,,255,,308,,"40,288",,"16,372",,***,,***,,***,,***,,***,,0,,5,,2,,1,,"2,844",,***,,***,,1,,3,,1,,***,,***,
2020100000,2020,01635,Hokkaido Shintoku-cho,,"5,817",,"2,199",,28,,91,,269,,361,,"106,383",,"21,885",,***,,***,,***,,***,,***,,1,,3,,3,,0,,"3,062",,***,,***,,0,,6,,5,,***,,***,
2020100000,2020,01636,Hokkaido Shimizu-cho,,"9,094",,"3,388",,40,,124,,375,,352,,"40,225",,"22,382",,***,,***,,***,,***,,***,,1,,2,,2,,1,,"4,627",,***,,***,,2,,4,,3,,***,,***,
2020100000,2020,01637,Hokkaido Memuro-cho,,"18,048",,"5,535",,94,,193,,546,,594,,"51,376",,"28,862",,***,,***,,***,,***,,***,,2,,4,,3,,2,,"9,470",,***,,***,,1,,4,,9,,***,,***,
2020100000,2020,01638,Hokkaido Nakasatsunai-mura,,"3,884",,"1,118",,25,,42,,175,,144,,"29,258",,"12,714",,***,,***,,***,,***,,***,,0,,2,,1,,0,,"2,128",,***,,***,,0,,3,,2,,***,,***,
2020100000,2020,01639,Hokkaido Sarabetsu-mura,,"3,080",,969,,20,,40,,128,,108,,"17,690",,"14,579",,***,,***,,***,,***,,***,,2,,2,,1,,1,,"1,838",,***,,***,,0,,2,,1,,***,,***,
2020100000,2020,01641,Hokkaido Taiki-cho,,"5,420",,"1,983",,37,,87,,252,,279,,"81,568",,"24,329",,***,,***,,***,,***,,***,,0,,1,,1,,1,,"3,060",,***,,***,,1,,3,,2,,***,,***,
2020100000,2020,01642,Hokkaido Hiroo-cho,,"6,387",,"2,517",,37,,103,,217,,247,,"59,654",,"12,437",,***,,***,,***,,***,,***,,0,,2,,1,,1,,"3,340",,***,,***,,1,,4,,3,,***,,***,
2020100000,2020,01643,Hokkaido Makubetsu-cho,,"25,766",,"8,658",,151,,327,,862,,884,,"47,764",,"31,671",,***,,***,,***,,***,,***,,2,,9,,5,,3,,"13,145",,***,,***,,1,,13,,10,,***,,***,
2020100000,2020,01644,Hokkaido Ikeda-cho,,"6,294",,"2,743",,24,,126,,190,,272,,"37,179",,"13,735",,***,,***,,***,,***,,***,,1,,3,,1,,1,,"3,116",,***,,***,,1,,6,,4,,***,,***,
2020100000,2020,01645,Hokkaido Toyokoro-cho,,"3,022",,"1,192",,16,,42,,110,,147,,"53,671",,"18,492",,***,,***,,***,,***,,***,,0,,2,,1,,0,,"1,638",,***,,***,,0,,4,,1,,***,,***,
2020100000,2020,01646,Hokkaido Hombetsu-cho,,"6,618",,"2,756",,31,,127,,266,,334,,"39,191",,"17,189",,***,,***,,***,,***,,***,,0,,3,,2,,1,,"3,456",,***,,***,,1,,3,,4,,***,,***,
2020100000,2020,01647,Hokkaido Ashoro-cho,,"6,563",,"2,618",,29,,102,,245,,281,,"140,804",,"22,400",,***,,***,,***,,***,,***,,0,,4,,1,,1,,"3,360",,***,,***,,1,,3,,2,,***,,***,
2020100000,2020,01648,Hokkaido Rikubetsu-cho,,"2,264",,886,,10,,41,,86,,103,,"60,890",,"9,450",,***,,***,,***,,***,,***,,0,,1,,1,,0,,"1,213",,***,,***,,0,,4,,1,,***,,***,
2020100000,2020,01649,Hokkaido Urahoro-cho,,"4,387",,"1,865",,28,,65,,152,,176,,"72,985",,"17,622",,***,,***,,***,,***,,***,,1,,2,,2,,0,,"2,375",,***,,***,,0,,4,,2,,***,,***,
2020100000,2020,01661,Hokkaido Kushiro-cho,,"19,105",,"5,704",,139,,188,,904,,"1,043",,"25,266",,"4,466",,***,,***,,***,,***,,***,,2,,5,,4,,1,,"9,108",,***,,***,,0,,9,,9,,***,,***,
2020100000,2020,01662,Hokkaido Akkeshi-cho,,"8,892",,"3,182",,35,,128,,290,,299,,"73,927",,"19,149",,***,,***,,***,,***,,***,,2,,4,,4,,1,,"5,159",,***,,***,,1,,2,,5,,***,,***,
2020100000,2020,01663,Hokkaido Hamanaka-cho,,"5,507",,"1,759",,40,,84,,211,,269,,"42,363",,"19,465",,***,,***,,***,,***,,***,,0,,4,,4,,1,,"3,619",,***,,***,,0,,2,,2,,***,,***,
2020100000,2020,01664,Hokkaido Shibecha-cho,,"7,230",,"2,475",,43,,91,,289,,324,,"109,937",,"36,226",,***,,***,,***,,***,,***,,1,,6,,4,,1,,"3,795",,***,,***,,1,,1,,3,,***,,***,
2020100000,2020,01665,Hokkaido Teshikaga-cho,,"6,955",,"2,854",,30,,135,,270,,334,,"77,433",,"16,144",,***,,***,,***,,***,,***,,0,,5,,2,,1,,"3,433",,***,,***,,2,,5,,3,,***,,***,
2020100000,2020,01667,Hokkaido Tsurui-mura,,"2,558",,910,,15,,30,,118,,92,,"57,180",,"11,747",,***,,***,,***,,***,,***,,0,,3,,2,,0,,"1,261",,***,,***,,1,,1,,1,,***,,***,
2020100000,2020,01668,Hokkaido Shiranuka-cho,,"7,289",,"3,063",,22,,107,,165,,239,,"77,313",,"10,264",,***,,***,,***,,***,,***,,0,,2,,2,,1,,"3,612",,***,,***,,0,,5,,4,,***,,***,
2020100000,2020,01691,Hokkaido Betsukai-cho,,"14,380",,"3,992",,105,,154,,543,,670,,"131,963",,"80,524",,***,,***,,***,,***,,***,,5,,8,,8,,1,,"8,114",,***,,***,,1,,6,,4,,***,,***,
2020100000,2020,01692,Hokkaido Nakashibetsu-cho,,"23,010",,"6,151",,163,,208,,916,,"1,045",,"68,487",,"35,511",,***,,***,,***,,***,,***,,5,,3,,2,,2,,"12,510",,***,,***,,2,,7,,10,,***,,***,
2020100000,2020,01693,Hokkaido Shibetsu-cho,,"5,023",,"1,571",,33,,55,,162,,246,,"62,469",,"20,917",,***,,***,,***,,***,,***,,0,,2,,2,,1,,"2,832",,***,,***,,1,,1,,1,,***,,***,
2020100000,2020,01694,Hokkaido Rausu-cho,,"4,722",,"1,484",,21,,66,,117,,262,,"39,772",,"11,799",,***,,***,,***,,***,,***,,2,,2,,1,,1,,"2,829",,***,,***,,0,,2,,1,,***,,***,
2020100000,2020,02201,Aomori-ken Aomori-shi,,"275,192",,"84,787",,"1,480",,"3,566",,"6,959",,"7,623",,"82,461",,"25,927",,***,,***,,***,,***,,***,,24,,43,,21,,13,,"127,394",,***,,***,,20,,211,,132,,***,,***,
2020100000,2020,02202,Aomori-ken Hirosaki-shi,,"168,466",,"53,922",,"1,041",,"2,435",,"4,415",,"4,772",,"52,420",,"29,399",,***,,***,,***,,***,,***,,10,,35,,18,,9,,"82,826",,***,,***,,15,,163,,93,,***,,***,
2020100000,2020,02203,Aomori-ken Hachinohe-shi,,"223,415",,"69,328",,"1,378",,"2,750",,"6,010",,"6,629",,"30,556",,"20,345",,***,,***,,***,,***,,***,,16,,42,,26,,14,,"106,198",,***,,***,,21,,162,,94,,***,,***,
2020100000,2020,02204,Aomori-ken Kuroishi-shi,,"31,946",,"10,943",,165,,488,,610,,836,,"21,705",,"7,291",,***,,***,,***,,***,,***,,2,,4,,2,,3,,"16,654",,***,,***,,3,,15,,13,,***,,***,
2020100000,2020,02205,Aomori-ken Goshogawara-shi,,"51,415",,"18,363",,251,,799,,"1,333",,"1,558",,"40,420",,"17,136",,***,,***,,***,,***,,***,,5,,11,,6,,6,,"24,488",,***,,***,,6,,42,,23,,***,,***,
2020100000,2020,02206,Aomori-ken Towada-shi,,"60,378",,"20,320",,327,,865,,"1,559",,"1,744",,"72,565",,"19,918",,***,,***,,***,,***,,***,,3,,16,,10,,4,,"29,441",,***,,***,,5,,41,,20,,***,,***,
